Date,OUTPUT
2024-04-16 09:27:49,"<li style=""padding-bottom:.5em"">New court losses for controversial police training firm Street Cop in its records fights (<a href=""https://newjerseymonitor.com/2024/04/16/new-court-losses-for-controversial-police-training-firm-street-cop-in-its-records-fights/"">NJ Monitor</a>)"
2024-04-16 09:27:19,"<li style=""padding-bottom:.5em"">Tammy Murphy raised almost $4.7 million for Senate bid (<a href=""https://newjerseyglobe.com/congress/tammy-murphy-raised-almost-4-7-million-for-senate-bid/"">NJ Globe</a>)"
2024-04-16 09:27:09,"<li style=""padding-bottom:.5em"">Trump holding beachfront rally in Wildwood next month (<a href=""https://newjerseyglobe.com/presidential-election/trump-holding-beachfront-rally-in-wildwood-next-month/"">NJ Globe</a>)"
2024-04-16 09:26:57,"<li style=""padding-bottom:.5em"">Conaway remains the clear financial leader in NJ-3 primary (<a href=""https://newjerseyglobe.com/congress/conaway-remains-the-clear-financial-leader-in-nj-3-primary/"">NJ Globe</a>)"
2024-04-16 09:26:38,"<li style=""padding-bottom:.5em"">Bhalla has another big fundraising quarter, raising $649k (<a href=""https://newjerseyglobe.com/congress/bhalla-has-another-big-fundraising-quarter-raising-649k/"">NJ Globe</a>)"
2024-04-16 09:30:16,"<li style=""padding-bottom:.5em"">Revamped Motor Vehicle Commission faces $50M budget shortfall (<a href=""https://www.njspotlightnews.org/2024/04/revamped-motor-vehicle-commission-faces-50m-budget-shortfall/"">NJ Spotlight News</a>)"
2024-04-16 09:29:48,"<li style=""padding-bottom:.5em"">Menendez raised nearly $189K for legal defense against federal indictment so far in 2024 (<a href=""https://www.app.com/story/news/2024/04/16/bob-menendez-raised-189k-legal-defense-2024-federal-charges/73333442007/"">Asbury Park Press</a>)"
2024-04-16 09:29:21,"<li style=""padding-bottom:.5em"">Ex-Toms River police spokesperson lawsuit: Mayor fired me for revenge against my dad (<a href=""https://www.app.com/story/news/local/toms-river-area/toms-river/2024/04/16/fired-toms-river-police-spokeswoman-sues-mayor-council/73319355007/"">Asbury Park Press</a>)"
2024-04-16 09:29:04,"<li style=""padding-bottom:.5em"">Trump to return to Wildwood in May (<a href=""https://pressofatlanticcity.com/news/local/government-politics/elections/trump-wildwood-rally-may/article_7ff92406-fb5c-11ee-89d1-5f33f6970e44.html"">Press of Atlantic City</a>)"
2024-04-16 09:31:24,"<li style=""padding-bottom:.5em"">What happens if you don't file your taxes on time? What to know ahead of IRS deadline (<a href=""https://www.northjersey.com/story/news/2024/04/15/tax-day-2024-what-happens-if-you-dont-file-on-time/73329245007/"">NorthJersey.com</a>)"
2024-04-16 09:30:49,"<li style=""padding-bottom:.5em"">Free transit? No tax collection? We got NJ contract to host World Cup. Here's what it says (<a href=""https://www.northjersey.com/story/news/2024/04/16/what-nj-can-and-cant-do-under-world-cup-contract/73210725007/"">NorthJersey.com</a>)"
,-
2024-04-17 10:09:24,"<li style=""padding-bottom:.5em"">Court papers show Sen. Bob Menendez may testify his wife kept him in the dark, unaware of any crimes (<a href=""https://whyy.org/articles/menendez-indictment-corruption-nadine-trial/"">WHYY</a>)"
2024-04-17 10:09:08,"<li style=""padding-bottom:.5em"">Bashaw, Kim hold steep fundraising edge in race to succeed Sen. Menendez (<a href=""https://newjerseymonitor.com/2024/04/17/bashaw-kim-hold-steep-fundraising-edge-in-race-to-succeed-sen-menendez/"">NJ Monitor</a>)"
2024-04-17 10:08:47,"<li style=""padding-bottom:.5em"">New Jersey’s Q1 congressional fundraising, by the numbers (<a href=""https://newjerseyglobe.com/congress/new-jerseys-q1-congressional-fundraising-by-the-numbers/"">NJ Globe</a>)"
2024-04-17 10:08:39,"<li style=""padding-bottom:.5em"">Salerno gets endorsement from major building trades union (<a href=""https://newjerseyglobe.com/congress/salerno-gets-endorsement-from-major-building-trades-union/"">NJ Globe</a>)"
2024-04-17 10:08:19,"<li style=""padding-bottom:.5em"">Kim gets his first building trades union endorsement (<a href=""https://newjerseyglobe.com/congress/kim-gets-his-first-building-trades-union-endorsement/"">NJ Globe</a>)"
2024-04-17 10:08:13,"<li style=""padding-bottom:.5em"">Menendez may blame his wife as defense in bribery trial (<a href=""https://newjerseyglobe.com/judiciary/menendez-may-blame-his-wife-as-defense-in-bribery-trial/"">NJ Globe</a>)"
2024-04-17 10:10:37,"<li style=""padding-bottom:.5em"">Could Bob Menendez lose his pension? (<a href=""https://www.njspotlightnews.org/2024/04/nj-sen-bob-menendez-pension-risks-if-convicted-federal-trial-bipartisan-legislation/"">NJ Spotlight News</a>)"
2024-04-17 10:09:43,"<li style=""padding-bottom:.5em"">Menendez burning through cash as legal woes mount and fundraising plummets (<a href=""https://pressofatlanticcity.com/news/state-regional/crime-courts/menendez-senate-legal-woes/article_5b904224-fc48-11ee-a437-232c7af4df63.html"">Press of Atlantic City</a>)"
,-
2024-04-22 09:51:34,"<li style=""padding-bottom:.5em"">Atlantic City mayor: I’m committed to my family and city while dealing with daughter abuse charges (<a href=""https://whyy.org/articles/atlantic-city-mayor-marty-small-daughter-abuse/"">WHYY</a>)"
2024-04-22 09:50:39,"<li style=""padding-bottom:.5em"">D.C. Dispatch: What N.J.’s members of Congress did in Washington this week (<a href=""https://newjerseyglobe.com/congress/d-c-dispatch-what-n-j-s-members-of-congress-did-in-washington-this-week-19/"">NJ Globe</a>)"
2024-04-22 09:50:26,"<li style=""padding-bottom:.5em"">How N.J. House members voted on Israel, Ukraine and TikTok today (<a href=""https://newjerseyglobe.com/congress/how-n-j-house-members-voted-on-israel-ukraine-and-tiktok-today/"">NJ Globe</a>)"
2024-04-22 09:50:19,"<li style=""padding-bottom:.5em"">Healthcare workers union backs Kim for U.S. Senate (<a href=""https://newjerseyglobe.com/congress/healthcare-workers-union-backs-kim-for-u-s-senate/"">NJ Globe</a>)"
2024-04-22 09:52:34,"<li style=""padding-bottom:.5em"">Child abuse charges vs Atlantic City power couple take city to 'unprecedented' place (<a href=""https://pressofatlanticcity.com/news/local/government-politics/child-abuse-charges-vs-atlantic-city-power-couple-take-city-to-unprecedented-place/article_3a10d19a-fd92-11ee-8b73-27a225a82913.html"">Press of Atlantic City</a>)"
2024-04-22 09:51:43,"<li style=""padding-bottom:.5em"">Pemberton Township, N.J. mayor called to resign amid allegations of sexual harassment, retaliatory behavior (<a href=""https://whyy.org/articles/pemberton-township-new-jersey-mayor-allegations-sexual-harassment-retaliation/"">WHYY</a>)"
2024-04-22 09:55:09,"<li style=""padding-bottom:.5em"">Trial date for Sen. Bob Menendez and his co-defendants pushed back a week. See why (<a href=""https://www.northjersey.com/story/news/2024/04/19/bob-menendez-trial-date-wife-fred-daibes-delayed/73357812007/"">NorthJersey.com</a>)"
2024-04-22 09:54:55,"<li style=""padding-bottom:.5em"">NJ saw a big increase in gas prices this week. Here's why (<a href=""https://www.northjersey.com/story/news/business/2024/04/19/gas-prices-nj-increased-this-week-2024-factors/73384133007/"">NorthJersey.com</a>)"
2024-04-22 09:54:20,"<li style=""padding-bottom:.5em"">Jury selection completed in Trump trial (<a href=""https://www.njspotlightnews.org/video/jury-selection-completed-in-trump-trial/"">NJ Spotlight News</a>)"
2024-04-22 09:53:58,"<li style=""padding-bottom:.5em"">NJ Spotlight News selected for America Amplified Election 2024 Initiative (<a href=""https://www.njspotlightnews.org/2024/04/nj-spotlight-news-part-america-amplified-election-2024-community-engagement-combat-misinformation-provide-critical-voting-information/"">NJ Spotlight News</a>)"
2024-04-22 09:53:38,"<li style=""padding-bottom:.5em"">Governor’s plan for funding NJ Transit is getting scrutiny (<a href=""https://www.njspotlightnews.org/2024/04/murphy-tax-plan-help-fund-nj-transit-comes-under-scrutiny/"">NJ Spotlight News</a>)"
,-
2024-04-22 11:33:49,"<li style=""padding-bottom:.5em"">Freedom to Read bill needs legislative action (<a href=""https://morristowngreen.com/2024/04/19/commentary-freedom-to-read-is-freedom-to-think-its-time-for-nj-lawmakers-to-protect-both/comment-page-1/#comments"">Morristown Green</a>)"
2024-04-23 09:36:08,"<li style=""padding-bottom:.5em"">Baraka for governor fundraising off to a slow start (<a href=""https://newjerseyglobe.com/governor/baraka-for-governor-fundraising-off-to-a-slow-start/"">NJ Globe</a>)"
2024-04-23 09:36:38,"<li style=""padding-bottom:.5em"">Trump holding beachfront rally in Wildwood next month (<a href=""https://newjerseyglobe.com/presidential-election/trump-holding-beachfront-rally-in-wildwood-next-month/"">NJ Globe</a>)"
2024-04-23 09:36:28,"<li style=""padding-bottom:.5em"">Conaway remains the clear financial leader in NJ-3 primary (<a href=""https://newjerseyglobe.com/congress/conaway-remains-the-clear-financial-leader-in-nj-3-primary/"">NJ Globe</a>)"
2024-04-23 09:36:18,"<li style=""padding-bottom:.5em"">Bhalla has another big fundraising quarter, raising $649k (<a href=""https://newjerseyglobe.com/congress/bhalla-has-another-big-fundraising-quarter-raising-649k/"">NJ Globe</a>)"
2024-04-23 09:38:36,"<li style=""padding-bottom:.5em"">NJ’s legal cannabis industry reaches another milestone (<a href=""https://www.njspotlightnews.org/video/njs-legal-cannabis-industry-reaches-another-milestone/"">NJ Spotlight News</a>)"
,-
2024-04-23 12:19:24,"<li style=""padding-bottom:.5em"">Morristown's administrator recognized by national association (<a href=""https://morristowngreen.com/2024/04/23/morristown-administrator-jillian-barrick-recognized-for-public-service-by-state-association/"">Morristown Green</a>)"
2024-04-24 09:41:18,"<li style=""padding-bottom:.5em"">Fulop will begin recruiting Assembly candidates, pledges to spend $10 million on down ballot Democratic primaries (<a href=""https://newjerseyglobe.com/governor/fulop-will-begin-recruiting-assembly-candidates/"">NJ Globe</a>)"
2024-04-24 09:40:55,"<li style=""padding-bottom:.5em"">Business leaders speak out on wide-ranging impact of Corporate Transit Fee (<a href=""https://www.roi-nj.com/2024/04/24/politics/business-leaders-speak-out-on-wide-ranging-impact-of-corporate-transit-fee/"">ROI-NJ</a>)"
2024-04-24 09:42:08,"<li style=""padding-bottom:.5em"">NY judge spars with Trump lawyers over gag order in criminal trial (<a href=""https://newjerseymonitor.com/2024/04/23/ny-judge-spars-with-trump-lawyers-over-gag-order-in-criminal-trial/"">NJ Monitor</a>)"
2024-04-24 09:41:53,"<li style=""padding-bottom:.5em"">Gottheimer, Pascrell pick up union endorsements (<a href=""https://newjerseyglobe.com/congress/133626/"">NJ Globe</a>)"
2024-04-24 09:41:46,"<li style=""padding-bottom:.5em"">Mayoral candidate wants judge to put his name on the ballot after voting has started (<a href=""https://newjerseyglobe.com/fr/mayoral-candidates-wants-judge-to-put-his-name-on-the-ballot-after-voting-has-started/"">NJ Globe</a>)"
2024-04-24 09:41:38,"<li style=""padding-bottom:.5em"">Senate approves foreign aid, TikTok bill with support from Booker, Menendez (<a href=""https://newjerseyglobe.com/fr/senate-approves-foreign-aid-tiktok-bill-with-support-from-booker-menendez/"">NJ Globe</a>)"
2024-04-24 09:44:04,"<li style=""padding-bottom:.5em"">Jurors in Trump's hush money trial are not sequestered, but can they stay anonymous? (<a href=""https://www.app.com/story/news/politics/elections/2024/04/24/are-jurors-sequestered-trump-trial/73427382007/"">Asbury Park Press</a>)"
2024-04-24 09:43:46,"<li style=""padding-bottom:.5em"">Local election workers fear threats to their safety as November nears. One group is trying to help (<a href=""https://pressofatlanticcity.com/news/nation-world/government-politics/election-2024-workers-polls-safety-committee-for-safe-and-secure-elections/article_b80c5bc3-675b-5b79-8537-2284bf164f23.html"">Associated Press</a>)"
2024-04-24 09:43:31,"<li style=""padding-bottom:.5em"">Atlantic City school board, superintendent decline to publicly address child abuse charges (<a href=""https://pressofatlanticcity.com/news/local/education/atlanticcity-boe-laquetta-small/article_c884a9ba-01a7-11ef-ab5a-9f488721b3ea.html"">Press of Atlantic City</a>)"
2024-04-24 09:45:35,"<li style=""padding-bottom:.5em"">Murphy wants corporate tax to help NJ Transit, but business leaders say raise sales tax (<a href=""https://www.northjersey.com/story/news/transportation/2024/04/23/nj-transit-aid-corporate-tax-sales-tax-rise-phil-murphy/73426502007/"">NorthJersey.com</a>)"
,-
2024-04-24 17:39:34,"<li style=""padding-bottom:.5em"">Chat Box with David Cruz converses with Democratic Senate challengers on NJ PBS (<a href=""https://www.njpbs.org/njtv-pressroom/2024/04/24/chat-box-dem-senate-candidate-conversation/"">NJ PBS</a>)"
2024-04-25 09:23:24,"<li style=""padding-bottom:.5em"">Newark Mayor Ras Baraka wants to halt plans to open new ICE jail (<a href=""https://newjerseymonitor.com/briefs/newark-mayor-ras-baraka-wants-to-halt-plans-to-open-new-ice-jail/"">NJ Monitor</a>)"
2024-04-25 09:23:01,"<li style=""padding-bottom:.5em"">Donald Payne, Jr. was just fifth person to hold NJ-10 seat in over 100 years (<a href=""https://newjerseyglobe.com/congress/donald-payne-jr-was-just-fifth-person-to-hold-nj-10-seat-in-over-100-years/"">NJ Globe</a>)"
2024-04-25 09:22:17,"<li style=""padding-bottom:.5em"">Who succeeds Donald Payne? Here’s our list of 18 possible names (<a href=""https://newjerseyglobe.com/congress/who-succeeds-donald-payne-heres-our-list-of-18-possible-names/"">NJ Globe</a>)"
2024-04-25 09:22:07,"<li style=""padding-bottom:.5em"">The race is on for Payne’s seat: Baraka doesn’t want it, and Murphy must decide about a special election (<a href=""https://newjerseyglobe.com/congress/the-race-is-on-for-paynes-seat-baraka-doesnt-want-it-and-murphy-must-decide-about-a-special-election/"">NJ Globe</a>)"
2024-04-25 09:25:36,"<li style=""padding-bottom:.5em"">U.S. House speaker confronts anti-war protesters at Columbia University (<a href=""https://newjerseymonitor.com/2024/04/25/u-s-house-speaker-confronts-anti-war-protesters-at-columbia-university/"">NJ Monitor</a>)"
2024-04-25 09:29:14,"<li style=""padding-bottom:.5em"">Chris Christie definitely won’t vote for Trump but not sold on Biden (<a href=""https://pressofatlanticcity.com/news/state-regional/government-politics/elections/christie-trump-biden-2024/article_4d9b90c8-0289-11ef-983a-3321931108df.html"">Press of Atlantic City</a>)"
2024-04-25 09:28:50,"<li style=""padding-bottom:.5em"">New Jersey is motivating telecommuters to appeal their New York tax bills. Connecticut may be next (<a href=""https://whyy.org/articles/new-jersey-telecommuters-new-york-taxes/"">WHYY</a>)"
2024-04-25 09:31:23,"<li style=""padding-bottom:.5em"">Legacy of Rep. Donald Payne Jr. includes policies prompted by own health challenges (<a href=""https://www.njspotlightnews.org/2024/04/rep-donald-payne-jr-legacy-includes-policies-prompted-by-own-health-challenges/"">NJ Spotlight News</a>)"
2024-04-25 09:30:54,"<li style=""padding-bottom:.5em"">Strong returns boost NJ public-worker pension fund by billions (<a href=""https://www.njspotlightnews.org/2024/04/preliminary-estimates-nj-public-worker-pension-fund-shows-strong-returns/"">NJ Spotlight News</a>)"
2024-04-25 09:31:47,"<li style=""padding-bottom:.5em"">Rep. Donald Payne Jr. remembered as quiet champion of progressive causes (<a href=""https://www.njspotlightnews.org/video/rep-donald-payne-jr-remembered-as-quiet-champion-of-progressive-causes/"">NJ Spotlight News</a>)"
,-
2024-04-29 11:08:07,"<li style=""padding-bottom:.5em"">They took on New Jersey’s party bosses — and they’re winning (<a href=""https://newjerseymonitor.com/2024/04/29/they-took-on-new-jerseys-party-bosses-and-theyre-winning/"">NJ Monitor</a>)"
2024-04-29 11:07:24,"<li style=""padding-bottom:.5em"">Republic First Bank seized by FDIC, sold to Fulton Bank (<a href=""https://njbiz.com/republic-first-bank-seized-by-fdic-sold-to-fulton-bank/"">NJBIZ</a>)"
2024-04-29 11:06:50,"<li style=""padding-bottom:.5em"">Candidate Ciattarelli: NJBIZ chats with the gubernatorial hopeful (<a href=""https://njbiz.com/candidate-ciattarelli-njbiz-chats-with-the-gubernatorial-hopeful/""></a>)"
2024-04-29 11:06:43,"<li style=""padding-bottom:.5em"">Payne will lie in state in Newark on May 1 (<a href=""https://newjerseyglobe.com/in-memoriam/payne-will-lie-in-state-in-newark-on-may-1/"">NJ Globe</a>)"
2024-04-29 11:06:36,"<li style=""padding-bottom:.5em"">First NJ-3 Democratic Congressional Debate set for May 14 (<a href=""https://newjerseyglobe.com/congress/first-nj-3-democratic-congressional-debate-set-for-may-14/"">NJ Globe</a>)"
2024-04-29 11:06:10,"<li style=""padding-bottom:.5em"">Menendez trial begins two weeks from today (<a href=""https://newjerseyglobe.com/judiciary/menendez-trial-begins-two-weeks-from-today/"">NJ Globe</a>)"
2024-04-29 11:06:20,"<li style=""padding-bottom:.5em"">Newcomer gets Essex civil court post, passing over two campaigners (<a href=""https://newjerseyglobe.com/judiciary/newcomer-gets-essex-civil-court-post-passing-over-two-campaigners/"">NJ Globe</a>)"
2024-04-29 11:09:35,"<li style=""padding-bottom:.5em"">Space, morale issues challenge Atlantic County Board of Elections in presidential year (<a href=""https://pressofatlanticcity.com/news/local/government-politics/elections/atlantic-county-elections-board/article_da188338-0268-11ef-ad8c-8ffebfda3175.html"">Press of Atlantic City</a>)"
2024-04-29 11:08:49,"<li style=""padding-bottom:.5em"">Irked over watchdog reports, group representing N.J. counties pushes for state probe (<a href=""https://newjerseymonitor.com/2024/04/25/irked-over-watchdog-reports-group-representing-n-j-counties-pushes-for-state-probe/"">NJ Monitor</a>)"
2024-04-29 11:11:37,"<li style=""padding-bottom:.5em"">Where's my income tax refund? NJ residents need to be patient (<a href=""https://www.northjersey.com/story/news/2024/04/26/where-is-my-nj-refund-tax-return/73467889007/"">NorthJersey.com</a>)"
2024-04-29 11:11:15,"<li style=""padding-bottom:.5em"">End of the ‘county line’: New mail-in ballots shipped (<a href=""https://www.njspotlightnews.org/video/end-of-the-county-line-new-mail-in-ballots-shipped/"">NJ Spotlight News</a>)"
,-
2024-04-30 11:10:58,"<li style=""padding-bottom:.5em"">Camden mayor will host Baraka for Governor fundraiser (<a href=""https://newjerseyglobe.com/governor/camden-mayor-will-host-baraka-for-governor-fundraiser/"">NJ Globe</a>)"
2024-04-30 11:10:52,"<li style=""padding-bottom:.5em"">Gottheimer, Menendez, Norcross sign onto letter condemning Columbia Palestine protests (<a href=""https://newjerseyglobe.com/congress/gottheimer-menendez-norcross-sign-onto-letter-condemning-columbia-palestine-protests/"">NJ Globe</a>)"
2024-04-30 11:09:40,"<li style=""padding-bottom:.5em"">Ciattarelli talks economic development: ‘We need a governor who’s pro-business’ (<a href=""https://njbiz.com/ciattarelli-talks-economic-development-we-need-a-governor-whos-pro-business/"">NJBIZ</a>)"
2024-04-30 11:12:42,"<li style=""padding-bottom:.5em"">Passaic officer accuses bosses of nixing promotion for politics (<a href=""https://newjerseymonitor.com/2024/04/29/passaic-officer-accuses-bosses-of-nixing-promotion-for-politics/"">NJ Monitor</a>)"
2024-04-30 11:12:24,"<li style=""padding-bottom:.5em"">As U.S. Rep. Mikie Sherrill eyes fourth term, three Republicans hope to take her on (<a href=""https://newjerseymonitor.com/2024/04/30/as-u-s-rep-mikie-sherrill-eyes-fourth-term-three-republicans-hope-to-take-her-on/"">NJ Monitor</a>)"
2024-04-30 11:12:14,"<li style=""padding-bottom:.5em"">Judge says council candidate who switched parties can run in primary (<a href=""https://newjerseyglobe.com/local/judge-says-council-candidate-who-switched-parties-can-run-in-primary/"">NJ Globe</a>)"
2024-04-30 11:11:23,"<li style=""padding-bottom:.5em"">N.J. delegation remembers Donald Payne, Jr. (<a href=""https://newjerseyglobe.com/congress/n-j-delegation-remembers-donald-payne-jr/"">NJ Globe</a>)"
2024-04-30 11:11:15,"<li style=""padding-bottom:.5em"">End Citizens United launches new ad for Andy Kim (<a href=""https://newjerseyglobe.com/congress/end-citizens-united-launches-new-ad-for-andy-kim/"">NJ Globe</a>)"
2024-04-30 11:13:19,"<li style=""padding-bottom:.5em"">Snapshot: A town-by-town look at South Jersey municipalities (<a href=""https://pressofatlanticcity.com/news/local/government-politics/snapshot-a-town-by-town-look-at-south-jersey-municipalities/collection_627df27a-7a89-11ee-9e6c-ef3ba2b541d5.html"">Press of Atlantic City</a>)"
,-
01/05/2024 11:20:59,"<li style=""padding-bottom:.5em"">Police in riot gear storm into building held by pro-Palestinian protesters at Columbia: Updates (<a href=""https://www.northjersey.com/story/news/nation/2024/04/30/student-protests-israel-gaza-war-live-updates/73509573007/"">NorthJersey.com</a>)"
2024-05-01 11:15:19,"<li style=""padding-bottom:.5em"">N.J. added 10k new voters in April, with Dems, GOP both making gains (<a href=""https://newjerseyglobe.com/voters/n-j-added-10k-new-voters-in-april-with-dems-gop-both-making-gains/"">NJ Globe</a>)"
2024-05-01 11:18:10,"<li style=""padding-bottom:.5em"">Trump says he’d use police, National Guard and possibly the military to expel immigrants (<a href=""https://newjerseymonitor.com/2024/04/30/trump-says-hed-use-police-national-guard-and-possibly-the-military-to-expel-immigrants/"">NJ Monitor</a>)"
2024-05-01 11:17:53,"<li style=""padding-bottom:.5em"">U.S. House speaker leading congressional push to curb campus protests over Gaza (<a href=""https://newjerseymonitor.com/2024/04/30/u-s-house-speaker-leading-congressional-push-to-curb-campus-protests-over-gaza/"">NJ Monitor</a>)"
2024-05-01 11:17:44,"<li style=""padding-bottom:.5em"">Commentary: Legislation would unfairly target delivery cyclists (<a href=""https://newjerseymonitor.com/2024/05/01/legislation-would-unfairly-target-delivery-cyclists/"">NJ Monitor</a>)"
2024-05-01 11:17:29,"<li style=""padding-bottom:.5em"">685,000 VBMs requested for N.J. primary (<a href=""https://newjerseyglobe.com/campaigns/685000-vbms-requested-for-n-j-primary/"">NJ Globe</a>)"
2024-05-01 11:17:20,"<li style=""padding-bottom:.5em"">Palmieri will step down as Warren Democratic chairman (<a href=""https://newjerseyglobe.com/local/palmieri-will-step-down-as-warren-democratic-chairman/"">NJ Globe</a>)"
2024-05-01 11:17:02,"<li style=""padding-bottom:.5em"">Atlantic City ballot harvester known as Q arrested for illegally taking COVID funds (<a href=""https://newjerseyglobe.com/local/atlantic-city-ballot-harvester-known-as-q-arrested-for-illegally-taking-covid-funds/"">NJ Globe</a>)"
2024-05-01 11:19:46,"<li style=""padding-bottom:.5em"">US citizens can be caught up in new surveillance law (<a href=""https://www.njspotlightnews.org/2024/05/section-702-foreign-intelligence-surveillance-act-reauthorized-more-access-us-intelligence-officials-citizens-data/"">NJ Spotlight News</a>)"
2024-05-01 11:18:17,"<li style=""padding-bottom:.5em"">Biden administration to greatly ease marijuana regulations (<a href=""https://newjerseymonitor.com/2024/04/30/biden-administration-said-to-be-on-the-verge-of-easing-marijuana-regulations/"">NJ Monitor</a>)"
2024-05-01 11:22:39,"<li style=""padding-bottom:.5em"">‘Gliding toward defeat’: Critic tells Biden campaign to wake up (<a href=""https://www.nj.com/politics/2024/05/critic-overly-smug-biden-is-gliding-toward-defeat.html?outputType=amp"">NJ.com</a>)"
,-
2024-05-02 11:53:47,"<li style=""padding-bottom:.5em"">Serrano Glassner bashes Kim for vote against antisemitism bill (<a href=""https://newjerseyglobe.com/congress/serrano-glassner-bashes-kim-for-vote-against-antisemitism-bill/"">NJ Globe</a>)"
2024-05-02 11:53:40,"<li style=""padding-bottom:.5em"">Booker on Mangi nomination: ‘It’s not over yet’ (<a href=""https://newjerseyglobe.com/judiciary/booker-on-mangi-nomination-its-not-over-yet/"">NJ Globe</a>)"
2024-05-02 11:53:26,"<li style=""padding-bottom:.5em"">Ciattarelli: Small business background ‘means we get it’ (<a href=""https://njbiz.com/ciattarelli-small-business-background-means-we-get-it/"">NJBIZ</a>)"
2024-05-02 11:55:05,"<li style=""padding-bottom:.5em"">Governor Murphy backs jury service for those with felony convictions (<a href=""https://newjerseymonitor.com/briefs/governor-murphy-backs-jury-service-for-those-with-felony-convictions/"">NJ Monitor</a>)"
2024-05-02 11:54:30,"<li style=""padding-bottom:.5em"">U.S. Senate Dems launch renewed push for full marijuana legalization (<a href=""https://newjerseymonitor.com/2024/05/01/u-s-senate-dems-launch-renewed-push-for-full-marijuana-legalization/"">NJ Monitor</a>)"
2024-05-02 11:54:23,"<li style=""padding-bottom:.5em"">New Jersey’s recreational cannabis law doesn’t violate federal law, appellate court says (<a href=""https://newjerseymonitor.com/2024/05/01/new-jerseys-recreational-cannabis-law-doesnt-violate-federal-law-appellate-court-says/"">NJ Monitor</a>)"
2024-05-02 11:54:06,"<li style=""padding-bottom:.5em"">U.S. Rep. Rob Menendez seeks reelection as his father’s corruption trial looms (<a href=""https://newjerseymonitor.com/2024/05/02/u-s-rep-rob-menendez-seeks-reelection-as-his-fathers-corruption-trial-looms/"">NJ Monitor</a>)"
2024-05-02 11:53:53,"<li style=""padding-bottom:.5em"">Federal judge will retire at end of month (<a href=""https://newjerseyglobe.com/judiciary/federal-judge-will-retire-at-end-of-month/"">NJ Globe</a>)"
2024-05-02 11:56:57,"<li style=""padding-bottom:.5em"">After Columbia arrests, Rutgers pro-Palestinian encampment remained intact and peaceful (<a href=""https://www.northjersey.com/story/news/education/2024/05/01/rutgers-encampment-columbia-protests-arrests-college-students-palestine/73532776007/"">NorthJersey.com</a>)"
2024-05-02 11:56:40,"<li style=""padding-bottom:.5em"">Gov. Phil Murphy wants formerly incarcerated NJ residents to serve on juries (<a href=""https://www.northjersey.com/story/news/new-jersey/2024/05/01/phil-murphy-formerly-incarcerated-people-serve-nj-juries/73530527007/"">NorthJersey.com</a>)"
2024-05-02 11:56:23,"<li style=""padding-bottom:.5em"">What federal reclassification of marijuana could mean (<a href=""https://www.njspotlightnews.org/video/what-federal-reclassification-of-marijuana-could-mean/"">NJ Spotlight News</a>)"
2024-05-02 11:55:53,"<li style=""padding-bottom:.5em"">Permits to own, retail guns in NJ could cost more under Murphy plan (<a href=""https://www.njspotlightnews.org/2024/05/nj-legal-gun-ownership-may-be-about-to-become-more-expensive/"">NJ Spotlight News</a>)"
2024-05-02 11:58:09,"<li style=""padding-bottom:.5em"">How to claim your share of $1B in unclaimed tax refunds before they expire (<a href=""https://www.nj.com/news/2024/05/how-to-claim-your-share-of-1b-in-unclaimed-tax-refunds-before-they-expire.html?outputType=amp"">NJ.com</a>)"
,-
2024-05-07 08:39:49,"<li style=""padding-bottom:.5em"">NJ Gun Permit Process May Be Discriminating Against Permit Applicants of Color: Investigation (<a href=""https://statebroadcastnews.com/2024/05/07/nj-gun-permit-process-may-be-discriminating-against-permit-applicants-of-color-investigation/"">State Broadcast News</a>)"
2024-05-07 07:52:18,"<li style=""padding-bottom:.5em"">Newark City Council president announces candidacy to replace congressman Payne (<a href=""https://www.tapinto.net/towns/newark/sections/government/articles/newark-city-council-president-announces-candidacy-to-replace-congressman-payne"">TAPinto Newark</a>)"
2024-05-06 16:22:49,"<li style=""padding-bottom:.5em"">PSE&G, the state's largest electric and gas utility, asks NJ's okay for double-digit rate increases. (<a href=""https://www.70and73.com/news/pse-g-the-states-largest-electric-and-gas-utility-asks-nj-okay-for-double-digit/article_89561c98-0ae8-11ef-b3a0-67b2ab714467.html"">70and73.com</a>)"
2024-05-05 23:17:09,"<li style=""padding-bottom:.5em"">Residents pack Moonachie Council meeting to support new police contract (<a href=""https://www.tapinto.net/towns/hasbrouck-heights-slash-wood-ridge-slash-teterboro/sections/police-and-fire/articles/residents-pack-moonachie-council-meeting-to-support-new-police-contract"">TAPinto Hasbrouck Heights/Wood-Ridge/Teterboro</a>)"
2024-05-05 14:19:26,"<li style=""padding-bottom:.5em"">Rutgers-Newark protesters pair Israel divestment demands with local demands (<a href=""https://www.tapinto.net/towns/newark/sections/education/articles/rutgers-newark-protesters-pair-israel-divestment-demands-with-local-demands"">TAPinto Newark</a>)"
2024-05-03 11:59:40,"<li style=""padding-bottom:.5em"">World Press Freedom Day commentary: No news is bad news for democracy (<a href=""https://morristowngreen.com/2024/05/03/commentary-no-news-is-bad-news-for-democracy/"">Morristown Green</a>)"
2024-05-02 19:03:56,"<li style=""padding-bottom:.5em"">NJ may pull public investments from Japanese company for cutting ties with Israeli defense contractor (<a href=""https://www.politico.com/news/2024/05/02/new-jersey-itochu-japan-israel-00155777"">Politico</a>)"
