Date,OUTPUT
2024-01-10 10:31:21,"<li style=""padding-bottom:.5em"">Live updates: Flooding forces evacuations and highway closures in North Jersey (<a href=""https://www.northjersey.com/story/weather/2024/01/10/nj-flooding-updates-as-highways-close-and-people-evacuate/72172393007/"">NorthJersey.com</a>)"
2024-01-10 10:30:59,"<li style=""padding-bottom:.5em"">Winds howl as rain ends Wednesday, but another storm hits Friday night (<a href=""https://pressofatlanticcity.com/news/local/weather/weather-forecast-jan-11/article_bb4b33d2-af35-11ee-99be-335bd7d32087.html#tracking-source=mp-homepage"">Press of Atlantic City</a>)"
2024-01-09 14:36:23,"<li style=""padding-bottom:.5em"">Collingswood stresses local control of water (<a href=""https://www.theretrospect.com/index.php/news/collingswood-stresses-local-control-water"">The Retrospect</a>)"
,-
2024-01-11 10:45:17,"<li style=""padding-bottom:.5em"">ACUA to hold town hall on landfill odor concerns Thursday (<a href=""https://pressofatlanticcity.com/news/local/acua-landfill-odor-townhall/article_4dc68886-b091-11ee-bcae-4f10631f19f3.html#tracking-source=home-top-story"">Press of Atlantic City</a>)"
2024-01-11 10:49:39,"<li style=""padding-bottom:.5em"">Murphy vetoes bill to eliminate invasive plant species in New Jersey (<a href=""https://www.app.com/story/news/local/land-environment/2024/01/11/governor-phil-murphy-vetoes-bill-to-eliminate-invasive-plant-species-in-new-jersey/72178232007/"">Asbury Park Press</a>)"
2024-01-11 10:49:27,"<li style=""padding-bottom:.5em"">Storm brought tropical storm-strength winds to Jersey Shore; see the impact in your town (<a href=""https://www.app.com/story/news/local/2024/01/11/wind-speeds-jersey-shore-towns-close-hurricane-strength-monmouth-ocean/72183301007/"">Asbury Park Press</a>)"
2024-01-11 10:49:19,"<li style=""padding-bottom:.5em"">Cleanup underway after flooding, heavy winds hit Philly region (<a href=""https://whyy.org/articles/delaware-valley-storm-flooding-power-outages/"">WHYY</a>)"
2024-01-11 10:50:34,"<li style=""padding-bottom:.5em"">The Passaic River will soon crest leaving several towns at risk of even more flooding (<a href=""https://www.northjersey.com/story/weather/2024/01/11/wayne-paterson-little-falls-at-risk-of-passaic-river-flooding/72187559007/"">NorthJersey.com</a>)"
,-
2024-01-11 15:14:37,"<li style=""padding-bottom:.5em"">Governor Phil Murphy Visits Little Falls to Address Flooding Concerns (<a href=""https://www.tapinto.net/towns/passaic-valley/sections/green/articles/governor-phil-murphy-visits-little-falls-to-address-flooding-concerns"">TAPinto Passaic Valley</a>)"
2024-01-16 09:41:34,"<li style=""padding-bottom:.5em"">N.J. weather: When will snow end today? Updates on another potential late-week snowstorm. (<a href=""https://www.nj.com/weather/2024/01/nj-weather-when-will-snow-end-today-updates-on-another-potential-late-week-snowstorm.html?outputType=amp"">NJ.com</a>)"
2024-01-16 09:41:28,"<li style=""padding-bottom:.5em"">Wind, snow squall causing North Jersey power outages (<a href=""https://www.northjersey.com/story/news/2024/01/14/wind-snow-squall-causing-north-jersey-power-outages/72224984007/"">NorthJersey.com</a>)"
2024-01-16 09:41:22,"<li style=""padding-bottom:.5em"">NJ, D.C. lawmakers press for solutions for flood-prone parts of North Jersey (<a href=""https://www.northjersey.com/story/news/new-jersey/2024/01/15/nj-flooding-lawmakers-press-solutions-north-jersey-weather/72205012007/"">NorthJersey.com</a>)"
2024-01-16 09:41:05,"<li style=""padding-bottom:.5em"">Snow will switch to freezing rain Tuesday for North Jersey, for a slick evening rush hour (<a href=""https://www.northjersey.com/story/news/2024/01/16/freezing-rain-tuesday-means-slick-conditions-for-north-jersey/72239617007/"">NorthJersey.com</a>)"
2024-01-16 09:40:42,"<li style=""padding-bottom:.5em"">Port Newark ship fire hearing enters second week (<a href=""https://www.njspotlightnews.org/video/port-newark-ship-fire-hearing-enters-second-week/"">NJ Spotlight News</a>)"
2024-01-16 09:40:13,"<li style=""padding-bottom:.5em"">Snow and rain continue Tuesday in NJ, with sub-freezing cold to follow (<a href=""https://pressofatlanticcity.com/news/local/weather/snow-rain-coastal-flooding-tuesday-cold/article_3603fe40-b3f2-11ee-8a4b-b7ee43d2093b.html#tracking-source=home-top-story"">Press of Atlantic City</a>)"
,-
2024-01-17 10:01:08,"<li style=""padding-bottom:.5em"">NJ gets first statewide snowfall in nearly two years (<a href=""https://www.njspotlightnews.org/video/nj-gets-first-statewide-snowfall-in-nearly-two-years/"">NJ Spotlight News</a>)"
2024-01-17 10:00:36,"<li style=""padding-bottom:.5em"">Northern Ocean beach replenishment won't start until Jersey Shore summer tourist season (<a href=""https://www.app.com/story/news/local/ocean-county/2024/01/17/northern-ocean-nj-beach-replenishment-delayed-again/72244989007/"">Asbury Park Press</a>)"
2024-01-17 10:00:29,"<li style=""padding-bottom:.5em"">NJ Weather: Wind chills below 20F Wednesday, more snow Friday (<a href=""https://pressofatlanticcity.com/news/local/weather/weather-forecast-jan-17/article_4364308c-b4ab-11ee-b9af-c7f2d0952219.html#tracking-source=mp-homepage"">Press of Atlantic City</a>)"
2024-01-17 10:00:49,"<li style=""padding-bottom:.5em"">NJ snow totals: How much snow fell across New Jersey? Where did it snow the most? (<a href=""https://www.app.com/story/news/local/2024/01/16/nj-snowfall-what-towns-got-the-most-snow/72244272007/"">Asbury Park Press</a>)"
2024-01-17 10:02:04,"<li style=""padding-bottom:.5em"">N.J. weather: Initial snowfall forecast maps issued for Friday winter storm. Latest updates. (<a href=""https://www.nj.com/weather/2024/01/nj-weather-initial-snowfall-forecast-maps-issued-for-friday-winter-storm-latest-updates.html"">NJ.com</a>)"
,-
2024-01-18 08:52:00,"<li style=""padding-bottom:.5em"">Snow comes to NJ again Friday, and it should be more than we saw Monday night (<a href=""https://pressofatlanticcity.com/news/local/weather/friday-snow-nj-storm-forecast/article_e028e54c-b56f-11ee-abd2-230368851310.html#tracking-source=home-top-story"">Press of Atlantic City</a>)"
2024-01-18 08:54:49,"<li style=""padding-bottom:.5em"">N.J. weather: Up to 6 inches of snow in forecast. Winter weather advisories issued for 15 counties. (<a href=""https://www.nj.com/weather/2024/01/nj-weather-up-to-6-inches-of-snow-in-forecast-winter-weather-advisories-issued-for-15-counties.html?outputType=amp"">NJ.com</a>)"
2024-01-18 08:53:54,"<li style=""padding-bottom:.5em"">¿Cómo manejan el estrés los propietarios de viviendas de NJ propensos a inundaciones? (<a href=""https://www.northjersey.com/story/news/new-jersey/2024/01/17/cmo-manejan-el-estrs-los-propietarios-de-viviendas-de-nj-propensos-a-inundaciones/72263633007/"">NorthJersey.com</a>)"
,-
2024-01-22 09:02:28,"<li style=""padding-bottom:.5em"">Banasiak O’Connor to lead NJOWA, a new offshore wind advocacy organization (<a href=""https://www.roi-nj.com/2024/01/22/industry/energy-utilities/banasiak-oconnor-to-lead-njowa-a-new-offshore-wind-advocacy-organization/"">ROI-NJ</a>)"
2024-01-22 09:06:05,"<li style=""padding-bottom:.5em"">Murphy is told he needs to do more for the Pinelands (<a href=""https://www.njspotlightnews.org/2024/01/murphy-urged-to-increase-funding-protect-nj-pinelands/"">NJ Spotlight News</a>)"
2024-01-22 09:05:40,"<li style=""padding-bottom:.5em"">NJ BPU takes another look at offshore wind (<a href=""https://www.njspotlightnews.org/2024/01/environment-new-jersey-green-oceans-special-initiative-for-offshore-wind-affordable-energy-for-new-jersey-board-of-public-utilities-glenrock-associates-orsted-eastern-seaboard-total-energies-corio-gen/"">NJ Spotlight News</a>)"
,-
2024-01-23 08:34:07,"<li style=""padding-bottom:.5em"">221 years later, these periodical cicadas will reappear. Two types will emerge together (<a href=""https://www.app.com/story/news/local/new-jersey/2024/01/23/cicadas-invasion-2024-two-periodical-cicadas-will-reappear-this-summer/72309507007/"">Asbury Park Press</a>)"
2024-01-23 08:34:00,"<li style=""padding-bottom:.5em"">NJ offshore wind industry threatened by economic uncertainty, 2024 presidential election (<a href=""https://www.app.com/story/news/local/land-environment/2024/01/23/nj-offshore-wind-outlook-2024-economic-uncertainty-presidential-election/72121316007/"">Asbury Park Press</a>)"
2024-01-23 08:33:47,"<li style=""padding-bottom:.5em"">Cold has Stockton's maple syrup project primed for strong season in fourth year (<a href=""https://pressofatlanticcity.com/news/local/education/stockton-maple-syrup-project/article_0784ce30-b93f-11ee-b787-0bad6ea5fbf5.html#tracking-source=home-top-story"">Press of Atlantic City</a>)"
2024-01-23 08:33:16,"<li style=""padding-bottom:.5em"">Large sinkhole opens up in Delran, N.J. (<a href=""https://whyy.org/articles/large-sinkhole-delran-new-jersey/"">WHYY</a>)"
2024-01-23 08:35:49,"<li style=""padding-bottom:.5em"">A sinkhole has consumed part of a road in this N.J. neighborhood (<a href=""https://www.nj.com/burlington/2024/01/a-sinkhole-has-consumed-part-of-a-road-in-this-nj-neighborhood.html?outputType=amp"">NJ.com</a>)"
2024-01-23 08:35:37,"<li style=""padding-bottom:.5em"">N.J. weather: Freezing rain to hit northwestern N.J. this week, forecasters say (<a href=""https://www.nj.com/weather/2024/01/nj-weather-freezing-rain-to-hit-northwestern-nj-this-week-forecasters-say.html?outputType=amp"">NJ.com</a>)"
,-
2024-01-29 10:53:23,"<li style=""padding-bottom:.5em"">Argument continues over ban on single-use plastic bags (<a href=""https://www.njspotlightnews.org/video/argument-continues-over-ban-on-single-use-plastic-bags/"">NJ Spotlight News</a>)"
2024-01-29 10:53:05,"<li style=""padding-bottom:.5em"">Will DEP’s plans for Wharton State Forest solve its off-road battles? (<a href=""https://www.njspotlightnews.org/2024/01/wharton-state-forest-department-of-environmental-protection-dep-off-road-vehicles-nature-lovers-birders-hikers-map-proposal-pinelands-preservation-alliance-conservationists-open-trails-new-jersey-chri/"">NJ Spotlight News</a>)"
2024-01-29 10:52:43,"<li style=""padding-bottom:.5em"">New Jersey American Water to replace century-old mains in Ocean City (<a href=""https://pressofatlanticcity.com/news/local/ocean-city-water-mains/article_8e2f7ea2-bc9c-11ee-9961-ef46676ba18b.html#tracking-source=home-top-story"">Press of Atlantic City</a>)"
2024-01-29 10:54:39,"<li style=""padding-bottom:.5em"">Billions of noisy cicadas to invade the U.S. this spring (<a href=""https://www.nj.com/news/2024/01/billions-of-noisy-cicadas-to-invade-the-us-this-spring.html?outputType=amp"">NJ.com</a>)"
2024-01-29 10:54:33,"<li style=""padding-bottom:.5em"">N.J. weather: Rain, snow continue with damp Monday ahead (<a href=""https://www.nj.com/weather/2024/01/nj-weather-rains-continue-to-soak-state-as-forecasters-see-a-damp-monday-too.html?outputType=amp"">NJ.com</a>)"
2024-01-29 10:54:27,"<li style=""padding-bottom:.5em"">Opponents of N.J. airport’s expansion will push ahead after losing federal case (<a href=""https://www.nj.com/mercer/2024/01/opponents-of-nj-airports-expansion-will-push-ahead-after-losing-federal-case.html?outputType=amp"">NJ.com</a>)"
,-
2024-01-31 10:26:26,"<li style=""padding-bottom:.5em"">State Senate introduces clean fuels transportation bill (<a href=""https://www.roi-nj.com/2024/01/30/industry/energy-utilities/state-senate-introduces-clean-fuels-transportation-bill/"">ROI-NJ</a>)"
2024-01-31 10:31:09,"<li style=""padding-bottom:.5em"">N.J. weather: Our snowiest month of the year starts soon. Any big snowstorms brewing? (<a href=""https://www.nj.com/weather/2024/01/nj-weather-our-snowiest-month-of-the-year-starts-soon-any-big-snowstorms-brewing.html?outputType=amp"">NJ.com</a>)"
,-
2024-02-01 12:16:20,"<li style=""padding-bottom:.5em"">Are New Jersey's groundhogs better than Punxsutawney Phil at predicting the weather? (<a href=""https://www.northjersey.com/story/news/2024/02/01/groundhog-day-2024-are-nj-groundhogs-better-than-punxsutawney-phil/72420982007/"">NorthJersey.com</a>)"
2024-02-01 12:16:14,"<li style=""padding-bottom:.5em"">Feds’ plan aims to help whales and offshore wind farms coexist (<a href=""https://www.njspotlightnews.org/video/feds-plan-aims-help-whales-and-offshore-wind-farms-coexist/"">NJ Spotlight News</a>)"
2024-02-01 12:17:18,"<li style=""padding-bottom:.5em"">Lead contamination found on N.J. school property. Students to be tested. (<a href=""https://www.nj.com/mercer/2024/01/lead-contamination-found-on-nj-school-property-students-to-be-tested.html?outputType=amp"">NJ.com</a>)"
2024-02-01 12:17:05,"<li style=""padding-bottom:.5em"">Jersey Shore town told by N.J. it can’t save disappearing beach with emergency fix (<a href=""https://www.nj.com/news/2024/02/jersey-shore-town-told-by-nj-it-cant-build-emergency-bulkhead-as-flood-threat-escalates.html?outputType=amp"">NJ.com</a>)"
2024-02-01 12:16:25,"<li style=""padding-bottom:.5em"">This year's cicada emergence hasn't happened in 200 years. But don't expect it in NJ (<a href=""https://www.northjersey.com/story/news/environment/2024/02/01/cicadas-2024-emergence-map-shows-new-jersey-spared/72366094007/"">NorthJersey.com</a>)"
,-
2024-02-05 09:33:12,"<li style=""padding-bottom:.5em"">New Jersey explores sunset of fossil fuel power plants (<a href=""https://newjerseymonitor.com/2024/02/05/new-jersey-explores-sunset-of-fossil-fuel-power-plants/"">NJ Monitor</a>)"
2024-02-05 09:34:36,"<li style=""padding-bottom:.5em"">Voters may get to say no to new natural-gas power plants (<a href=""https://www.njspotlightnews.org/2024/02/nj-lawmakers-consider-ballot-question-enabling-voters-approve-or-block-new-gas-power-plants/"">NJ Spotlight News</a>)"
2024-02-05 09:36:18,"<li style=""padding-bottom:.5em"">11 N.J. towns ditch private haulers to share trash collection (<a href=""https://www.nj.com/gloucester-county/2024/02/11-nj-towns-ditch-private-haulers-to-share-trash-collection.html?outputType=amp"">NJ.com</a>)"
,-
2024-02-06 13:03:07,"<li style=""padding-bottom:.5em"">Settlement reached in JCP&L rate review that supports continued reliability enhancements (<a href=""https://www.roi-nj.com/2024/02/06/industry/energy-utilities/settlement-reached-in-jcpl-rate-review-that-supports-continued-reliability-enhancements/"">ROI-NJ</a>)"
2024-02-06 13:07:14,"<li style=""padding-bottom:.5em"">Environmentalists lay out green priorities for new session (<a href=""https://www.njspotlightnews.org/video/environmentalists-lay-out-green-priorities-for-new-session/"">NJ Spotlight News</a>)"
2024-02-06 13:06:28,"<li style=""padding-bottom:.5em"">Pushing NJ pension funds to unload fossil-fuel investments (again) (<a href=""https://www.njspotlightnews.org/2024/02/another-push-divest-nj-state-pension-funds-fossil-fuel-investments/"">NJ Spotlight News</a>)"
2024-02-06 13:06:21,"<li style=""padding-bottom:.5em"">JCP&L reaches tentative settlement on spending for reliability upgrades (<a href=""https://www.njspotlightnews.org/2024/02/jersey-central-power-light-residential-customers-will-likely-see-energy-bills-rise-june-reliability-upgrades/"">NJ Spotlight News</a>)"
,-
2024-02-07 10:07:11,"<li style=""padding-bottom:.5em"">NJ Transit receives $75M to replace Ida-damaged facility (<a href=""https://njbiz.com/nj-transit-receives-75m-to-replace-ida-damaged-facility/"">NJBIZ</a>)"
2024-02-07 10:10:02,"<li style=""padding-bottom:.5em"">EPA proposes stricter standards for soot pollution (<a href=""https://www.njspotlightnews.org/2024/02/epa-proposes-stricter-soot-pollution-standards-targets-microscopic-particles/"">NJ Spotlight News</a>)"
2024-02-07 10:09:41,"<li style=""padding-bottom:.5em"">An early look at possible Feb. 12-13 NJ storm (<a href=""https://pressofatlanticcity.com/news/state-regional/weather/nj-tuesday-night-forecast-feb-12-13-storm/article_7a863fdc-c555-11ee-8bf2-8f8a6879bede.html#tracking-source=mp-homepage"">Press of Atlantic City</a>)"
2024-02-07 10:08:54,"<li style=""padding-bottom:.5em"">Controlled burns scheduled in Barnegat on Wednesday (<a href=""https://pressofatlanticcity.com/news/local/controlled-fire-barnegat-township-west-bay/article_5182bf96-c5bb-11ee-9256-9b8ace90a5c0.html#tracking-source=home-top-story"">Press of Atlantic City</a>)"
2024-02-07 10:12:36,"<li style=""padding-bottom:.5em"">$1.8B cleanup of polluted N.J. river stalls while feds figure out who will pay (<a href=""https://www.nj.com/essex/2024/02/18b-cleanup-of-polluted-nj-river-stalls-while-feds-figure-out-who-will-pay.html?outputType=amp"">NJ.com</a>)"
,-
2024-02-07 19:28:22,"<li style=""padding-bottom:.5em"">On Saturday, one of Morristown's great civic figures will make his final lap around the Green he helped preserve (<a href=""https://morristowngreen.com/2024/02/07/glenn-coutts-champion-of-the-morristown-green-will-take-his-last-lap-feb-10/"">Morristown Green</a>)"
2024-02-08 11:26:54,"<li style=""padding-bottom:.5em"">NJ joins nine-state push to speed move to electric heat pumps (<a href=""https://www.njspotlightnews.org/2024/02/gov-phil-murphy-fuel-merchants-association-of-new-jersey-department-of-environmental-protection-commissioner-shawn-latourette-new-jersey-board-of-public-utilities-new-jersey-conservation-foundation-e/"">NJ Spotlight News</a>)"
2024-02-08 11:26:34,"<li style=""padding-bottom:.5em"">Coastal flooding and sunshine continue; coastal storm still threatens next week (<a href=""https://pressofatlanticcity.com/news/state-regional/weather/coastal-flooding-nj-storm-sunny/article_bb58dcb2-c5f1-11ee-a21b-f717be479280.html"">Press of Atlantic City</a>)"
2024-02-08 11:26:29,"<li style=""padding-bottom:.5em"">Galloway votes to reduce speed on Old New York Road, discusses landfill odor (<a href=""https://pressofatlanticcity.com/news/local/government-politics/galloway-speed-limit-landfill/article_75787682-c586-11ee-a2f2-57dd3a87438d.html"">Press of Atlantic City</a>)"
2024-02-08 11:29:07,"<li style=""padding-bottom:.5em"">N.J. weather: Snow, sleet, rain possible from ‘tricky’ winter storm next week (<a href=""https://www.nj.com/weather/2024/02/nj-weather-snow-sleet-rain-possible-from-tricky-winter-storm-next-week.html?outputType=amp"">NJ.com</a>)"
,-
2024-02-08 16:16:57,"<li style=""padding-bottom:.5em"">At these N.J. repair cafés, volunteers fix broken items and build community (<a href=""https://www.nj.com/opinion/2024/01/at-these-nj-repair-cafes-volunteers-fix-broken-items-and-build-community-calavia-robertson.html?outputType=amp"">NJ.com</a>)"
2024-02-13 08:28:56,"<li style=""padding-bottom:.5em"">NJ weather: Up to 8 inches of snow expected at Jersey Shore, widespread flooding possible (<a href=""https://www.app.com/story/weather/stormwatch/2024/02/13/weather-nj-snow-forecast-monmouth-ocean-county-feb-13/72580122007/"">Asbury Park Press</a>)"
2024-02-13 08:28:21,"<li style=""padding-bottom:.5em"">The final snow forecast as NJ storm continues; coastal flood warning in effect (<a href=""https://pressofatlanticcity.com/news/state-regional/weather/tuesday-rain-snow-coastalflooding-weather-forecast/collection_3f7a264c-c9ec-11ee-814c-ab5407ba7b2c.html"">Press of Atlantic City</a>)"
2024-02-13 08:27:57,"<li style=""padding-bottom:.5em"">New EPA soot standard could bring healthier air to parts of the Philly region (<a href=""https://whyy.org/articles/new-epa-soot-standard-air-quality-pollution/"">WHYY</a>)"
2024-02-13 08:30:06,"<li style=""padding-bottom:.5em"">Live updates: Snow expected to pick up as Tuesday's storm hits North Jersey (<a href=""https://www.northjersey.com/story/weather/2024/02/13/snow-in-north-jersey-tuesday-live-updates/72580159007/"">NorthJersey.com</a>)"
2024-02-13 08:29:57,"<li style=""padding-bottom:.5em"">Lawmakers push for more incentives to achieve clean-energy goals (<a href=""https://www.njspotlightnews.org/2024/02/nj-lawmakers-eye-incentivizing-clean-energy-goals/"">NJ Spotlight News</a>)"
2024-02-13 08:32:02,"<li style=""padding-bottom:.5em"">N.J. weather: Expect 6 to 12 inches of snow across half of state. Latest updates on shifting forecast. (<a href=""https://www.nj.com/weather/2024/02/nj-weather-expect-6-to-12-inches-of-snow-across-half-of-state-latest-updates-on-shifting-forecast.html?outputType=amp"">NJ.com</a>)"
,-
2024-02-14 10:01:09,"<li style=""padding-bottom:.5em"">Fast-moving storm drops up to 9 inches of snow across Delaware Valley (<a href=""https://whyy.org/live/philadelphia-winter-storm-live-updates-forecast/"">WHYY</a>)"
2024-02-14 10:02:53,"<li style=""padding-bottom:.5em"">Nor’easter dumps snow across New Jersey, region (<a href=""https://www.njspotlightnews.org/video/noreaster-dumps-snow-across-new-jersey-region/"">NJ Spotlight News</a>)"
,-
2024-02-15 11:22:19,"<li style=""padding-bottom:.5em"">NJ snow forecast out as quick-moving storm passes Saturday, dry until then (<a href=""https://pressofatlanticcity.com/news/local/weather/nj-snow-forecast-saturday-weather/article_4be59310-cb83-11ee-8939-2f69758b6cd2.html"">Press of Atlantic City</a>)"
2024-02-15 11:25:22,"<li style=""padding-bottom:.5em"">N.J. weather: Up to 3 inches of snow in forecast to start weekend in quick-hitting winter storm (<a href=""https://www.nj.com/weather/2024/02/nj-weather-up-to-3-inches-of-snow-in-forecast-to-start-weekend-from-quick-hitting-winter-storm.html?outputType=amp"">NJ.com</a>)"
2024-02-15 11:25:16,"<li style=""padding-bottom:.5em"">Vanishing beach in this Jersey Shore town has some residents rethinking their plans (<a href=""https://www.nj.com/cape-may-county/2024/02/vanishing-beach-in-this-jersey-shore-town-has-some-residents-rethinking-their-plans.html?outputType=amp"">NJ.com</a>)"
2024-02-15 11:25:03,"<li style=""padding-bottom:.5em"">BPU pulls plug on unpopular nuclear subsidy (<a href=""https://www.njspotlightnews.org/2024/02/new-jersey-bpu-to-eliminate-unpopular-nuclear-subsidy/"">NJ Spotlight News</a>)"
2024-02-15 11:23:37,"<li style=""padding-bottom:.5em"">‘Living fossils’: Horseshoe crabs survived several mass extinctions but may now need federal protections (<a href=""https://whyy.org/articles/horseshoe-crabs-noaa-petition-endangered-species-list/"">WHYY</a>)"
,-
2024-02-19 09:15:25,"<li style=""padding-bottom:.5em"">Wildwood approves work to close back bay landfill (<a href=""https://pressofatlanticcity.com/news/local/wildwood-approves-work-to-close-back-bay-landfill/article_84178ce6-cd0b-11ee-a784-2729ae210d94.html"">Press of Atlantic City</a>)"
2024-02-19 09:14:44,"<li style=""padding-bottom:.5em"">Winter snow storm blankets Philadelphia region: See snowfall totals (<a href=""https://whyy.org/articles/winter-snow-storm-philadelphia-region-snowfall-totals/"">WHYY</a>)"
2024-02-19 09:14:38,"<li style=""padding-bottom:.5em"">Philly got 2 to 4 inches of snow. Cleanup is underway as conditions improve (<a href=""https://whyy.org/articles/philadelphia-winter-storm-snowfall-forecast-code-blue/"">WHYY</a>)"
2024-02-19 09:14:31,"<li style=""padding-bottom:.5em"">One year after East Palestine derailment, Congress mulling tax break for relief payments (<a href=""https://newjerseymonitor.com/2024/02/19/one-year-after-east-palestine-derailment-congress-mulling-tax-break-for-relief-payments/"">NJ Monitor</a>)"
2024-02-19 09:16:29,"<li style=""padding-bottom:.5em"">The bald eagle’s recovery has been remarkable, but threats lurk (<a href=""https://www.njspotlightnews.org/2024/02/bald-eagle-new-jersey-continues-population-increase-but-new-challenges-lurk/"">NJ Spotlight News</a>)"
2024-02-19 09:16:00,"<li style=""padding-bottom:.5em"">New freight train safety rules called for by Upper Township committee (<a href=""https://pressofatlanticcity.com/news/local/new-freight-train-safety-rules-called-for-by-upper-township-committee/article_ec584d3e-ccef-11ee-b696-2be95c0f7357.html"">Press of Atlantic City</a>)"
,-
2024-02-20 09:27:55,"<li style=""padding-bottom:.5em"">New legislator vows to be loud on wind, crime, and other issues impacting the Shore and beyond (<a href=""https://newjerseymonitor.com/2024/02/19/new-legislator-vows-to-be-loud-on-wind-crime-and-other-issues-impacting-the-shore-and-beyond/"">NJ Monitor</a>)"
2024-02-20 09:27:45,"<li style=""padding-bottom:.5em"">Majority of N.J. residents not on board with state electric vehicle mandate, poll shows (<a href=""https://newjerseymonitor.com/briefs/majority-of-n-j-residents-not-on-board-with-state-electric-vehicle-mandate-poll-shows/"">NJ Monitor</a>)"
2024-02-20 09:30:01,"<li style=""padding-bottom:.5em"">Fin whales thriving along the East Coast from NY to Cape May, NJ (<a href=""https://www.app.com/videos/news/local/new-jersey/2024/02/20/asb-fin-whales/72660775007/"">Asbury Park Press</a>)"
2024-02-20 09:29:52,"<li style=""padding-bottom:.5em"">Phasing out gas-powered vehicles in NJ? Most NJ residents vote no, according to a poll (<a href=""https://www.app.com/story/news/local/2024/02/19/gov-murphys-ev-plan-for-2035-is-not-endorsed-by-most-nj-residents/72659195007/"">Asbury Park Press</a>)"
2024-02-20 09:29:14,"<li style=""padding-bottom:.5em"">Clean Ocean Action to host public hearing on offshore wind (<a href=""https://pressofatlanticcity.com/news/local/offshorewind-hearing-clean-ocean-action/article_beda3ba0-cf57-11ee-9edb-ebe64cae10c3.html"">Press of Atlantic City</a>)"
2024-02-20 09:28:48,"<li style=""padding-bottom:.5em"">Snow continues to melt this week; rain on the way Friday (<a href=""https://pressofatlanticcity.com/news/local/weather/nj-weather-forecast-chilly-rainy-friday/article_871dcfaa-cf6c-11ee-b822-bbf4db072c43.html"">Press of Atlantic City</a>)"
2024-02-20 09:28:41,"<li style=""padding-bottom:.5em"">Section of ‘ghost tracks’ to be removed as part of state project in Lower Township (<a href=""https://pressofatlanticcity.com/news/local/ghost-tracks-lower-township/article_6740672c-cf6e-11ee-8a11-17a55c714fd8.html"">Press of Atlantic City</a>)"
2024-02-20 09:32:24,"<li style=""padding-bottom:.5em"">Part of Jersey Shore’s legendary ‘ghost tracks’ to be removed in big project (<a href=""https://www.nj.com/cape-may-county/2024/02/part-of-jersey-shores-legendary-ghost-tracks-to-be-removed-in-big-project.html?outputType=amp"">NJ.com</a>)"
,-
2024-02-21 10:18:15,"<li style=""padding-bottom:.5em"">Sweeney Center hosts offshore wind conference (<a href=""https://njbiz.com/sweeney-center-hosts-offshore-wind-conference/"">NJBIZ</a>)"
2024-02-21 10:22:47,"<li style=""padding-bottom:.5em"">New Jersey governor's wife, a US Senate candidate, opposes power plant that he could kill (<a href=""https://pressofatlanticcity.com/news/state-regional/government-politics/elections/tammy-murphy-power-plant/article_2bb0ab42-d034-11ee-88c2-bfcc53b5621c.html"">Press of Atlantic City</a>)"
2024-02-21 10:22:38,"<li style=""padding-bottom:.5em"">ACUA says landfill odors to greatly lessen after 19 more gas collection wells installed (<a href=""https://pressofatlanticcity.com/news/local/government-politics/acua-landfill-odor-wells/article_07421520-d039-11ee-b178-63c31ff4daf5.html"">Press of Atlantic City</a>)"
2024-02-21 10:21:58,"<li style=""padding-bottom:.5em"">A new poll finds N.J. residents are divided on plan to phase out sales of new gas-powered vehicles by 2035 (<a href=""https://whyy.org/articles/new-jersey-electric-vehicle-mandate-mixed-reaction/"">WHYY</a>)"
2024-02-21 10:21:44,"<li style=""padding-bottom:.5em"">Tammy Murphy opposes stalled Newark power plant (<a href=""https://newjerseymonitor.com/2024/02/20/tammy-murphy-opposes-stalled-newark-power-plant/"">NJ Monitor</a>)"
2024-02-21 10:24:33,"<li style=""padding-bottom:.5em"">Rowan's Sweeney Center to host offshore wind conference Wednesday (<a href=""https://pressofatlanticcity.com/news/local/education/sweeney-center-wind-conference/article_dfdbf562-d049-11ee-9044-43a0e244cdb3.html"">Press of Atlantic City</a>)"
,-
2024-02-22 10:20:24,"<li style=""padding-bottom:.5em"">Offshore wind farms off NJ, NY scrutinized over environmental impacts (<a href=""https://www.app.com/story/news/local/land-environment/2024/02/21/offshore-wind-energy-nj-environmental-impact-boem-ny-bight/72673665007/"">Asbury Park Press</a>)"
2024-02-22 10:20:00,"<li style=""padding-bottom:.5em"">Get ready for a roller coaster ride of temperatures, with rain coming Friday (<a href=""https://pressofatlanticcity.com/news/local/weather/south-jersey-weather-forecast-feb22/article_6af68034-d100-11ee-ad2f-1755e8813770.html"">Press of Atlantic City</a>)"
2024-02-22 10:21:53,"<li style=""padding-bottom:.5em"">N.J. weather: Is winter over already? Big warmup coming soon. (<a href=""https://www.nj.com/weather/2024/02/nj-weather-is-winter-over-already-big-warmup-coming-soon.html?outputType=amp"">NJ.com</a>)"
,-
2024-02-26 10:01:02,"<li style=""padding-bottom:.5em"">NJ Weather: Warmer temperatures and cloudy skies ahead this week (<a href=""https://www.app.com/story/news/local/new-jersey/2024/02/25/nj-weather-warmer-temperatures-cloudy-skies-and-showers/72716374007/"">Asbury Park Press</a>)"
