Date,OUTPUT
,-
2024-02-22 02:03:38,"<li style=""padding-bottom:.5em"">NJ news consortium to ‘Press Forward’ with Community Foundation in Morris Township (<a href=""https://morristowngreen.com/2024/02/21/nj-local-news-consortium-to-press-forward-with-community-foundation-in-morris-township/"">Morristown Green</a>)"
2024-02-21 13:30:33,"<li style=""padding-bottom:.5em"">Newark schools spending $4.5M to convert school into museum, records show (<a href=""https://www.tapinto.net/towns/newark/sections/education/articles/newark-schools-spending-4-5m-to-convert-school-into-museum-records-show"">TAPinto Newark</a>)"
2024-02-21 13:19:19,"<li style=""padding-bottom:.5em"">DuBois Named 2024 Outstanding Young Farmer (<a href=""https://snjtoday.com/dubois-named-2024-outstanding-young-farmer/"">SNJ Today</a>)"
2024-02-22 10:17:02,"<li style=""padding-bottom:.5em"">Prudential Financial to let go of 145 employees (<a href=""https://www.roi-nj.com/2024/02/22/finance/prudential-financial-to-let-go-of-145-employees/"">ROI-NJ</a>)"
2024-02-22 10:17:20,"<li style=""padding-bottom:.5em"">Moody’s upgrades NJCU’s outlook from ‘negative’ to ‘stable’ (<a href=""https://www.roi-nj.com/2024/02/21/education/moodys-upgrades-njcus-outlook-from-negative-to-stable/"">ROI-NJ</a>)"
2024-02-22 10:21:44,"<li style=""padding-bottom:.5em"">AT&T, Verizon, T-Mobile users report cellular outages nationwide (<a href=""https://www.nj.com/news/2024/02/att-verizon-t-mobile-users-report-cellular-outages-nationwide.html?outputType=amp"">NJ.com</a>)"
,-
2024-02-26 09:58:11,"<li style=""padding-bottom:.5em"">Crump leaves them charged up with powerful speech at AACCNJ gala (<a href=""https://www.roi-nj.com/2024/02/23/opinion/editors-desk/crump-leaves-them-charged-up-with-powerful-speech-at-aaccnj-gala/"">ROI-NJ</a>)"
2024-02-26 09:57:55,"<li style=""padding-bottom:.5em"">Zwicker’s bill allows towns to go over 2% tax cap for school funding. We push back. It’s a good debate (<a href=""https://www.roi-nj.com/2024/02/26/politics/zwickers-bill-allows-towns-to-go-over-2-tax-cap-for-school-funding-we-push-back-its-a-good-debate/"">ROI-NJ</a>)"
2024-02-26 10:00:41,"<li style=""padding-bottom:.5em"">Accusations of politics vs. overreach from Trenton return to Ocean City school board (<a href=""https://pressofatlanticcity.com/news/local/accusations-of-politics-vs-overreach-from-trenton-return-to-ocean-city-school-board/article_6091906c-d294-11ee-8587-3b7e8ebca6da.html"">Press of Atlantic City</a>)"
2024-02-26 10:01:44,"<li style=""padding-bottom:.5em"">Feds deliver $19M for electric school buses in NJ (<a href=""https://www.njspotlightnews.org/video/feds-deliver-19m-for-electric-school-buses-in-nj/"">NJ Spotlight News</a>)"
2024-02-26 10:01:31,"<li style=""padding-bottom:.5em"">Q&A: How to deal with student-aid application obstacles (<a href=""https://www.njspotlightnews.org/2024/02/high-school-counselors-share-tips-fafsa-student-aid-application-obstacles/"">NJ Spotlight News</a>)"
2024-02-26 10:03:36,"<li style=""padding-bottom:.5em"">In digging school out of financially disastrous past, Acebo appears to have bright future as NJCU president (<a href=""https://www.nj.com/hudson/2024/02/in-digging-school-out-of-financially-disastrous-past-acebo-appears-to-have-bright-future-as-njcu-president.html?outputType=amp"">NJ.com</a>)"
,-
2024-02-26 13:43:56,"<li style=""padding-bottom:.5em"">Perspectives on the role of DEI Education in our schools (<a href=""https://princetonperspectives.com/perspectives-on-the-role-of-dei-education-in-our-schools/"">Princeton Perspectives</a>)"
2024-02-27 11:32:09,"<li style=""padding-bottom:.5em"">Blackwood’s Vision Solar, facing accusations of shady business, files for Chapter 7 bankruptcy (<a href=""https://www.roi-nj.com/2024/02/27/industry/energy-utilities/blackwoods-vision-solar-facing-accusations-of-shady-business-files-for-chapter-7-bankruptcy/"">ROI-NJ</a>)"
2024-02-27 11:35:51,"<li style=""padding-bottom:.5em"">US senators’ inquiry about Rutgers law center raises free speech concerns (<a href=""https://www.northjersey.com/story/news/2024/02/27/us-senators-inquiry-rutgers-law-raises-free-speech-concerns/72743936007/"">NorthJersey.com</a>)"
,-
2024-02-27 13:26:38,"<li style=""padding-bottom:.5em"">Parents fed up with 7-point grading scale (<a href=""https://www.theretrospect.com/news/parents-fed-7-point-grading-scale?fbclid=IwAR2a5xqHIlPm3rP2Udnvwu9RYlTGl9zmv5_cwErAuqzh0ly3VgzEvMSnp9U"">The Retrospect</a>)"
2024-03-11 01:41:13,"<li style=""padding-bottom:.5em"">Cinderella season ends for Morristown High girls, who fall short in state championship game (<a href=""https://morristowngreen.com/2024/03/10/great-season-ends-with-morristown-loss-to-lenape-in-girls-basketball-finals/"">Morristown Green</a>)"
2024-03-02 10:44:19,"<li style=""padding-bottom:.5em"">Morristown High girls win state basketball title (<a href=""https://morristowngreen.com/2024/03/02/champions-morristown-high-girls-defeat-union-city-for-state-basketball-title/"">Morristown Green</a>)"
2024-02-28 14:25:42,"<li style=""padding-bottom:.5em"">Semester in LA Rolls Out the Red Carpet for Montclair Students (<a href=""https://www.montclair.edu/newscenter/2024/02/27/semester-in-la-rolls-out-the-red-carpet-for-montclair-students/"">Montclair State University</a>)"
2024-03-12 10:31:27,"<li style=""padding-bottom:.5em"">Rider University launches CPA Work for Credit program (<a href=""https://njbiz.com/rider-university-launches-cpa-work-for-credit-program/"">NJBIZ</a>)"
2024-03-12 10:30:50,"<li style=""padding-bottom:.5em"">Disparity study panel: Partnerships are key to minority businesses getting more contracts (<a href=""https://www.roi-nj.com/2024/03/12/diversity-inclusion/disparity-study-panel-partnerships-are-key-to-minority-businesses-getting-more-contracts/"">ROI-NJ</a>)"
2024-03-12 10:34:14,"<li style=""padding-bottom:.5em"">Here comes the Beast! Toms River finds fun way to beat post-COVID school absenteeism (<a href=""https://www.app.com/story/news/education/in-our-schools/2024/03/12/toms-river-beast-post-covid-school-absenteeism-trophy/72789192007/"">Asbury Park Press</a>)"
2024-03-12 10:33:48,"<li style=""padding-bottom:.5em"">Despite record school funding, some area districts are seeing a reduction in state aid (<a href=""https://pressofatlanticcity.com/news/state-regional/education/nj-schools-aid-education/article_3ea9bff8-dbac-11ee-ac7e-8b03336f0942.html#tracking-source=home-top-story"">Press of Atlantic City</a>)"
2024-03-12 10:32:27,"<li style=""padding-bottom:.5em"">Women in New Jersey’s cannabis industry opening the doors for others to succeed (<a href=""https://newjerseymonitor.com/2024/03/11/women-in-new-jerseys-cannabis-industry-opening-the-doors-for-others-to-succeed/"">NJ Monitor</a>)"
2024-03-12 10:35:28,"<li style=""padding-bottom:.5em"">Budget shortfalls could slow or stop progress in Camden schools (<a href=""https://www.njspotlightnews.org/2024/03/budget-shortfalls-pressure-camden-city-school-district-losing-ground-still-under-state-control/"">NJ Spotlight News</a>)"
2024-03-12 10:37:02,"<li style=""padding-bottom:.5em"">Pay for substitute teachers jumps 60% in one N.J. district (<a href=""https://www.nj.com/education/2024/03/pay-for-substitute-teachers-jumps-60-in-one-nj-district.html?outputType=amp"">NJ.com</a>)"
2024-03-12 10:36:56,"<li style=""padding-bottom:.5em"">N.J. high school principal arrested for alleged assault (<a href=""https://www.nj.com/education/2024/03/nj-high-school-principal-arrested-for-assault.html?outputType=amp"">NJ.com</a>)"
,-
2024-03-13 11:21:05,"<li style=""padding-bottom:.5em"">New Jersey City University should partner with larger institution, state monitor says (<a href=""https://newjerseymonitor.com/2024/03/12/new-jersey-city-university-should-partner-with-larger-institution-state-monitor-says/"">NJ Monitor</a>)"
2024-03-13 11:19:54,"<li style=""padding-bottom:.5em"">State monitor releases NJCU fiscal report (<a href=""https://njbiz.com/state-monitor-releases-njcu-fiscal-report/"">NJBIZ</a>)"
2024-03-13 11:22:12,"<li style=""padding-bottom:.5em"">What to know about the SAVE plan, the income-driven plan to repay student loans (<a href=""https://www.app.com/story/news/nation/2024/03/12/student-loans-debt-forgiveness-save-plan-2024/72945029007/"">Asbury Park Press</a>)"
2024-03-13 11:23:58,"<li style=""padding-bottom:.5em"">Independent state monitor says sell assets at cash-strapped New Jersey City University (<a href=""https://www.northjersey.com/story/news/education/2024/03/13/new-jersey-city-university-path-forward-for-strapped-college/72944388007/"">NorthJersey.com</a>)"
,-
2024-03-14 11:28:51,"<li style=""padding-bottom:.5em"">N.J. mayor pleads with Starbucks CEO not to close city’s only location (<a href=""https://www.nj.com/mercer/2024/03/nj-mayor-pleads-with-starbucks-ceo-not-to-close-citys-only-location.html?outputType=amp"">NJ.com</a>)"
2024-03-14 11:28:45,"<li style=""padding-bottom:.5em"">N.J. city is getting a new $328M high school (<a href=""https://www.nj.com/passaic-county/2024/03/nj-city-is-getting-a-new-328m-high-school.html?outputType=amp"">NJ.com</a>)"
,-
2024-03-18 08:57:15,"<li style=""padding-bottom:.5em"">Rutgers student sues over ‘selfish and illegal’ faculty strike (<a href=""https://newjerseymonitor.com/2024/03/15/rutgers-student-sues-over-selfish-and-illegal-faculty-strike/"">NJ Monitor</a> / <a href=""https://www.nj.com/middlesex/2024/03/rutgers-student-sues-professors-unions-for-striking-last-spring.html?outputType=amp"">NJ.com</a>)"
2024-03-14 19:11:33,"<li style=""padding-bottom:.5em"">Cherry Hill Board of Education votes 4-2 to accept Kwame Morton as new superintendent (<a href=""https://www.70and73.com/news/cherry-hill-board-of-education-votes-4-2-to-accept-kwame-morton-as-new-superintendent/article_e9c51156-e17b-11ee-9af0-f32f33092340.html"">70and73.com</a>)"
2024-03-18 08:33:51,"<li style=""padding-bottom:.5em"">Presidential timber: Visiting Drew professor Doris Kearns Goodwin dishes on her 'guys' (<a href=""https://morristowngreen.com/2024/03/18/abe-teddy-franklin-and-lyndon-doris-kearns-goodwin-dishes-on-her-guys-in-virtual-drew-talk/"">Morristown Green</a>)"
2024-03-18 09:00:14,"<li style=""padding-bottom:.5em"">After COVID, K-12 students in NJ still lag significantly in math (<a href=""https://www.northjersey.com/story/news/education/2024/03/18/after-covid-nj-k-12-students-still-lag-in-math/72960543007/"">NorthJersey.com</a>)"
2024-03-18 08:59:21,"<li style=""padding-bottom:.5em"">Local educators plea for changes in state aid formula (<a href=""https://www.njspotlightnews.org/2024/03/local-educators-seek-changes-in-nj-school-state-funding-formula/"">NJ Spotlight News</a>)"
2024-03-18 09:01:34,"<li style=""padding-bottom:.5em"">How impact journalism makes a difference in our Jersey way of life (<a href=""https://www.nj.com/starledger/2024/03/how-impact-journalism-makes-a-difference-in-our-jersey-way-of-life.html?outputType=amp"">NJ.com</a>)"
,-
2024-03-18 15:17:42,"<li style=""padding-bottom:.5em"">Haddonfield schools sued for racial discrimination (<a href=""https://www.theretrospect.com/news/haddonfield-schools-sued-racial-discrimination"">The Retrospect</a>)"
2024-03-19 09:02:31,"<li style=""padding-bottom:.5em"">Report details state employees’ professional life in COVID pressure cooker (<a href=""https://www.njspotlightnews.org/2024/03/report-details-state-employees-professional-life-in-covid-pressure-cooker/"">NJ Spotlight News</a>)"
2024-03-19 09:04:25,"<li style=""padding-bottom:.5em"">Don’t use leftover snow day to extend spring break, parents tell N.J. school district (<a href=""https://www.nj.com/bergen/2024/03/dont-use-leftover-snow-day-to-extend-spring-break-parents-tell-nj-school-district.html?outputType=amp"">NJ.com</a>)"
2024-03-19 09:04:16,"<li style=""padding-bottom:.5em"">1,600 N.J. nurses will get raises after union, health care company agree to contract (<a href=""https://www.nj.com/camden/2024/03/1600-nj-nurses-will-get-raises-after-union-health-care-company-agree-to-contract.html?outputType=amp"">NJ.com</a>)"
2024-03-19 09:03:22,"<li style=""padding-bottom:.5em"">Joann has filed for bankruptcy. What will happen to its fabric and craft stores? (<a href=""https://www.northjersey.com/story/news/business/2024/03/18/nj-joann-fabric-bankruptcy-what-will-happen-to-fabric-craft-stores/73015571007/"">NorthJersey.com</a>)"
,-
2024-03-19 11:57:12,"<li style=""padding-bottom:.5em"">JPEG: nurturing the next generation of photographers in Camden (<a href=""https://www.blackinjersey.com/2024/03/09/jpeg-nurturing-the-next-generation-of-photographers-in-camden/"">Black in Jersey</a>)"
2024-03-19 11:11:34,"<li style=""padding-bottom:.5em"">Ireland Inspired Ocean County Teacher’s New Book (<a href=""https://www.jerseyshoreonline.com/manchester/ireland-inspired-ocean-county-teachers-new-book/"">Jersey Shore Online</a>)"
2024-03-20 10:59:54,"<li style=""padding-bottom:.5em"">Buteas appointed board chair for Girl Scouts Heart of New Jersey (<a href=""https://www.roi-nj.com/2024/03/20/lifestyle/buteas-appointed-board-chair-for-girl-scouts-heart-of-new-jersey/"">ROI-NJ</a>)"
2024-03-20 11:00:02,"<li style=""padding-bottom:.5em"">Marcus & Millichap retail market report shows North Jersey sector experiencing boom (<a href=""https://www.roi-nj.com/2024/03/20/real_estate/marcus-millichap-retail-market-report-shows-north-jersey-sector-experiencing-boom/"">ROI-NJ</a>)"
2024-03-20 11:07:28,"<li style=""padding-bottom:.5em"">N.J. school superintendent tried to oust older employees, 2 lawsuits say (<a href=""https://www.nj.com/education/2024/03/nj-school-superintendent-tried-to-oust-older-employees-2-lawsuits-allege.html?outputType=amp"">NJ.com</a>)"
,-
2024-03-21 07:57:45,"<li style=""padding-bottom:.5em"">How we aced spring break (<a href=""https://www.montclair.edu/newscenter/2024/03/19/how-to-ace-spring-break/"">Montclair State University</a>)"
2024-03-21 09:23:20,"<li style=""padding-bottom:.5em"">NJMEP passes torch for annual major manufacturing event (<a href=""https://njbiz.com/njmep-passes-torch-for-annual-major-manufacturing-event/"">NJBIZ</a>)"
2024-03-21 09:23:05,"<li style=""padding-bottom:.5em"">PATH expands availability of TAPP contactless payment system (<a href=""https://njbiz.com/path-expands-availability-of-tapp-contactless-payment-system/"">NJBIZ</a>)"
2024-03-21 09:26:18,"<li style=""padding-bottom:.5em"">Walking back district decisions to remove protections for trans students (<a href=""https://www.njspotlightnews.org/2024/03/some-nj-school-districts-rethink-removing-protections-for-trans-students/"">NJ Spotlight News</a>)"
2024-03-21 09:25:02,"<li style=""padding-bottom:.5em"">N.J. State Museum exhibit offers a look at people and life in the Garden State in the 20th century (<a href=""https://whyy.org/articles/nj-state-museum-grant-castner-photography-20th-century/"">WHYY</a>)"
2024-03-21 09:27:40,"<li style=""padding-bottom:.5em"">N.J. food factory fined $463K over unsafe working conditions, OSHA says (<a href=""https://www.nj.com/cumberland/2024/03/nj-food-factory-fined-463k-over-unsafe-working-conditions-osha-says.html?outputType=amp"">NJ.com</a>)"
,-
2024-03-21 18:51:49,"<li style=""padding-bottom:.5em"">Seven of eight Lenape Regional High School district communities can expect school tax increases (<a href=""https://www.70and73.com/news/seven-of-eight-lenape-regional-high-school-district-communities-can-expect-school-tax-increases/article_04f81042-e7ce-11ee-854f-0ff3ad412bd6.html"">70and73.com</a>)"
2024-03-25 10:48:05,"<li style=""padding-bottom:.5em"">Morina promoted to chief philanthropy officer at Cooper Foundation (<a href=""https://www.roi-nj.com/2024/03/25/healthcare/morina-promoted-to-chief-philanthropy-officer-at-cooper-foundation/"">ROI-NJ</a>)"
2024-03-25 10:47:54,"<li style=""padding-bottom:.5em"">Einhorn named 1st managing partner of PEM Law (<a href=""https://www.roi-nj.com/2024/03/25/law/einhorn-named-1st-managing-partner-of-pem-law/"">ROI-NJ</a>)"
2024-03-25 10:55:04,"<li style=""padding-bottom:.5em"">Push for state certification process to help LGBTQ-owned businesses (<a href=""https://www.njspotlightnews.org/video/push-for-state-certification-process-to-help-lgbtq-owned-businesses/"">NJ Spotlight News</a>)"
2024-03-25 10:53:59,"<li style=""padding-bottom:.5em"">First-ever digital SAT exam scores are out. How did NJ do? (<a href=""https://www.app.com/story/news/education/2024/03/22/first-ever-digital-sat-exam-scores-are-out-how-did-nj-do-college-board-admissions/73066674007/"">Asbury Park Press</a>)"
,-
2024-03-26 09:20:16,"<li style=""padding-bottom:.5em"">Making parents pay for foster care: A bad idea for families (<a href=""https://newjerseymonitor.com/2024/03/26/making-parents-pay-for-foster-care-a-bad-idea-for-families/"">NJ Monitor</a>)"
2024-03-26 09:21:51,"<li style=""padding-bottom:.5em"">Study: Low pay a driving factor in N.J.’s primary care shortage (<a href=""https://whyy.org/articles/new-jersey-growing-primary-care-physician-crisis-low-pay-report/"">WHYY</a>)"
2024-03-26 09:21:19,"<li style=""padding-bottom:.5em"">Success of Braven program at Rutgers-Newark is easy to see — and should be inspirational to others (<a href=""https://www.roi-nj.com/2024/03/26/education/success-of-braven-program-at-rutgers-newark-is-easy-to-see-and-should-be-inspirational-to-others/"">ROI-NJ</a>)"
2024-03-26 09:21:11,"<li style=""padding-bottom:.5em"">Buteas named new CEO of HINJ (<a href=""https://www.roi-nj.com/2024/03/26/healthcare/buteas-named-new-ceo-of-hinj/"">ROI-NJ</a>)"
2024-03-26 09:22:43,"<li style=""padding-bottom:.5em"">NJ community colleges consider raising tuition, cuts as state financial support withers (<a href=""https://www.app.com/story/news/education/college-news/2024/03/26/new-jersey-community-colleges-tuition-budget-cut/73059119007/"">Asbury Park Press</a>)"
2024-03-26 09:25:20,"<li style=""padding-bottom:.5em"">Another N.J. school district under federal investigation for alleged bias (<a href=""https://www.nj.com/education/2024/03/another-nj-school-district-under-federal-investigation-for-alleged-bias.html?outputType=amp"">NJ.com</a>)"
,-
2024-03-27 10:58:20,"<li style=""padding-bottom:.5em"">NJCC ReNew Jersey Summit’s busy first day (<a href=""https://njbiz.com/njcc-renew-jersey-summits-busy-first-day/"">NJBIZ</a>)"
2024-03-27 10:58:04,"<li style=""padding-bottom:.5em"">Panel: Why ‘investing’ in New Jersey means connecting to opportunities that are second to none (<a href=""https://www.roi-nj.com/2024/03/27/politics/panel-why-investing-in-new-jersey-means-connecting-to-opportunities-that-are-second-to-none/"">ROI-NJ</a>)"
2024-03-27 10:58:27,"<li style=""padding-bottom:.5em"">Murphy hitting the road for California AI, film production mission (<a href=""https://njbiz.com/murphy-hitting-the-road-for-california-ai-film-production-mission/"">NJBIZ</a>)"
2024-03-27 11:01:46,"<li style=""padding-bottom:.5em"">South Orange-Maplewood schools draw federal civil rights probe (<a href=""https://www.njspotlightnews.org/video/south-orange-maplewood-schools-draw-federal-civil-rights-probe/"">NJ Spotlight News</a>)"
2024-03-27 11:01:32,"<li style=""padding-bottom:.5em"">Upper Township schools warn of drastic cuts as state aid drops (<a href=""https://pressofatlanticcity.com/news/local/education/upper-township-schools-stateaid/article_eb0d703e-ebb8-11ee-ac31-5f1216f9db03.html"">Press of Atlantic City</a>)"
2024-03-27 11:04:53,"<li style=""padding-bottom:.5em"">Murphy to headline AI delegation to Silicon Valley and Hollywood (<a href=""https://www.northjersey.com/story/news/new-jersey/2024/03/26/ai-in-nj-murphy-going-to-california-to-earn-buy-in-of-tech-film-industry-silicon-valley-hollywood/73105042007/"">NorthJersey.com</a>)"
,-
2024-03-28 09:14:23,"<li style=""padding-bottom:.5em"">Newark ‘Re-engagement Center’ to help youth work out their futures (<a href=""https://www.tapinto.net/towns/newark/sections/education/articles/newark-re-engagement-center-to-help-youth-work-out-their-futures"">TAPinto Newark</a>)"
2024-03-27 11:26:00,"<li style=""padding-bottom:.5em"">Westfield Athletic Director Sandra Mamary to Retire in June (<a href=""https://www.tapinto.net/towns/westfield/sections/sports/articles/westfield-athletic-director-sandra-mamary-to-retire-in-june"">TAPinto Westfield</a>)"
2024-03-28 09:35:58,"<li style=""padding-bottom:.5em"">Bayer discloses layoff plans for Whippany (<a href=""https://njbiz.com/bayer-discloses-layoff-plans-for-whippany/"">NJBIZ</a>)"
2024-03-28 09:35:37,"<li style=""padding-bottom:.5em"">Georgian Court University freezes tuition (<a href=""https://njbiz.com/georgian-court-university-freezes-tuition/"">NJBIZ</a>)"
2024-03-28 09:35:09,"<li style=""padding-bottom:.5em"">Making it easier to do business in New Jersey — the ultimate ask (<a href=""https://www.roi-nj.com/2024/03/28/politics/making-it-easier-to-do-business-in-new-jersey-the-ultimate-ask/"">ROI-NJ</a>)"
2024-03-28 09:39:01,"<li style=""padding-bottom:.5em"">A Trenton nonprofit is helping elementary school students improve their reading skills (<a href=""https://whyy.org/articles/new-jersey-nonprofit-kids-reading-skills-schools/"">WHYY</a>)"
2024-03-28 09:42:09,"<li style=""padding-bottom:.5em"">Princeton U. to keep ‘legacy admissions’ policy favoring children of alumni (<a href=""https://www.nj.com/education/2024/03/princeton-u-will-keep-its-legacy-admissions-policy-giving-a-boost-to-children-of-alumni.html?outputType=amp"">NJ.com</a>)"
2024-03-28 09:41:02,"<li style=""padding-bottom:.5em"">Should Rutgers sell investments in Israel to pressure peace talks? Students voting on it (<a href=""https://www.northjersey.com/story/news/2024/03/28/rutgers-students-voting-israel-divestment-referendums/73069177007/"">NorthJersey.com</a>)"
,-
2024-03-29 17:44:04,"<li style=""padding-bottom:.5em"">TAPinto Westfield publisher Jackie Lieberman wins Excellence in NJ Local News Award (<a href=""https://www.tapinto.net/towns/westfield/sections/community-happenings/articles/tapinto-westfield-publisher-jackie-lieberman-wins-excellence-in-local-news-award"">TAPinto Westfield</a>)"
2024-03-30 13:04:27,"<li style=""padding-bottom:.5em"">VHS grad wins award for story on MyVeronaNJ (<a href=""https://myveronanj.com/2024/03/28/vhs-grad-wins-award-for-story-on-myveronanj/"">MyVeronaNJ</a>)"
2024-03-30 13:04:03,"<li style=""padding-bottom:.5em"">Planet Princeton wins local news award for coverage of abrupt nursing home closure (<a href=""https://planetprinceton.com/2024/03/28/planet-princeton-wins-local-news-award-for-coverage-of-abrupt-nursing-home-closure/"">Planet Princeton</a>)"
2024-04-01 07:54:13,"<li style=""padding-bottom:.5em"">Newark OKs $1.5B school budget, raising taxes for first time in 3 years (<a href=""https://www.tapinto.net/towns/newark/sections/education/articles/newark-oks-1-5b-school-budget-raising-taxes-for-first-time-in-3-years"">TAPinto Newark</a>)"
2024-03-28 18:23:41,"<li style=""padding-bottom:.5em"">Onward And Upward: From deep-sea training to out-of-this world heights, Vineland native helps build moon lander (<a href=""https://snjtoday.com/onward-and-upward/"">SNJ Today</a>)"
2024-03-28 17:16:54,"<li style=""padding-bottom:.5em"">Cherry Hill moving alternative high school to East High; pre-k applicants more than triple new spots (<a href=""https://www.70and73.com/news/cherry-hill-moving-alternative-high-school-to-east-high-pre-k-applicants-more-than-triple/article_96428c0e-ecfa-11ee-9ebd-9be90694a773.html"">70and73.com</a>)"
2024-04-01 09:15:39,"<li style=""padding-bottom:.5em"">New Jersey, Lyft at odds over employment status of drivers (<a href=""https://newjerseymonitor.com/2024/03/29/new-jersey-lyft-at-odds-over-employment-status-of-drivers/"">NJ Monitor</a>)"
2024-04-01 09:17:31,"<li style=""padding-bottom:.5em"">Education Department is urged to examine underlying assumptions of school funding (<a href=""https://www.njspotlightnews.org/2024/04/education-law-center-report-recommendations-reviewing-nj-school-funding-formula/"">NJ Spotlight News</a>)"
2024-04-01 09:19:39,"<li style=""padding-bottom:.5em"">Teenshop, Inc. Empowers Young Girls in South Jersey (<a href=""https://www.atlanticcityfocus.com/teenshop-inc-empowers-young-girls-in-south-jersey/"">Atlantic City Focus</a>)"
2024-04-01 09:19:08,"<li style=""padding-bottom:.5em"">Laying down the law: Rubino retiring after 27 years at Hudson County Prosecutor’s Office (<a href=""https://www.nj.com/hudson/2024/03/laying-down-the-law-rubino-retiring-after-27-years-at-hudson-county-prosecutors-office.html?outputType=amp"">NJ.com</a>)"
,-
2024-04-01 12:38:01,"<li style=""padding-bottom:.5em"">Township BOE Crafting Budget Amid Slashed Aid (<a href=""https://www.theretrospect.com/news/township-boe-crafting-budget-amid-slashed-aid?fbclid=IwAR1snpv91kuaO35k2jZmSEkWOumJxX2ubZ6nbLjsDpHeHlaYyznJ52K3f2A"">The Retrospect</a>)"
2024-04-02 09:18:20,"<li style=""padding-bottom:.5em"">Industry veteran joins Merck as new EVP, chief HR officer (<a href=""https://njbiz.com/industry-veteran-joins-merck-as-new-evp-chief-hr-officer/"">NJBIZ</a>)"
2024-04-02 09:20:53,"<li style=""padding-bottom:.5em"">State claims Lakewood school aid is fine, blames district for money woes. (<a href=""https://www.app.com/story/news/local/2024/04/02/new-jersey-report-lakewood-district-blame-money-issues/73168487007/"">Asbury Park Press</a>)"
2024-04-02 09:21:45,"<li style=""padding-bottom:.5em"">A Trenton nonprofit is helping elementary school students improve their reading skills (<a href=""https://www.njspotlightnews.org/2024/04/trenton-nonprofit-is-helping-elementary-school-students-improve-their-reading-skills/"">NJ Spotlight News</a>)"
,-
2024-04-03 09:39:36,"<li style=""padding-bottom:.5em"">Seton Hall University names Monsignor Joseph Reilly as its 22nd president (<a href=""https://www.roi-nj.com/2024/04/02/education/seton-hall-university-names-monsignor-joseph-reilly-as-its-22nd-president/"">ROI-NJ</a>)"
2024-04-03 09:44:30,"<li style=""padding-bottom:.5em"">Seton Hall names Monsignor Joseph R. Reilly as university's 22nd president (<a href=""https://www.northjersey.com/story/news/education/2024/04/02/seton-hall-names-monsignor-joseph-reilly-as-22nd-president/73184140007/"">NorthJersey.com</a>)"
2024-04-03 09:46:01,"<li style=""padding-bottom:.5em"">More N.J. schools will close before solar eclipse due to worries about kids looking at sun (<a href=""https://www.nj.com/education/2024/04/more-nj-schools-will-close-before-solar-eclipse-due-to-worries-about-kids-looking-at-sun.html?outputType=amp"">NJ.com</a>)"
,-
2024-04-03 15:51:39,"<li style=""padding-bottom:.5em"">Only in Montclair: Program Helps Students Choose a Major (<a href=""https://www.montclair.edu/newscenter/2024/04/03/only-in-montclair-program-helps-students-choose-a-major/"">Montclair State University</a>)"
2024-04-08 09:30:22,"<li style=""padding-bottom:.5em"">Princeton Junction-based IPP acquires fermentation plant in Minnesota (<a href=""https://www.roi-nj.com/2024/04/05/industry/princeton-junction-based-ipp-acquires-fermentation-plant-in-minnesota/"">ROI-NJ</a>)"
2024-04-08 09:29:53,"<li style=""padding-bottom:.5em"">Black-owned cannabis dispensary aims to open in Keyport in time for 4/20 (<a href=""https://www.roi-nj.com/2024/04/08/lifestyle/black-owned-cannabis-dispensary-aims-to-open-in-keyport-in-time-for-4-20/"">ROI-NJ</a>)"
2024-04-08 09:32:24,"<li style=""padding-bottom:.5em"">Lawmakers aim to help school districts facing state aid cuts (<a href=""https://newjerseymonitor.com/2024/04/05/lawmakers-aim-to-help-school-districts-facing-state-aid-cuts/"">NJ Monitor</a>)"
2024-04-08 09:32:09,"<li style=""padding-bottom:.5em"">March jobs report shows strong labor market with job gains in health care and government (<a href=""https://newjerseymonitor.com/2024/04/06/march-jobs-report-shows-strong-labor-market-with-job-gains-in-health-care-and-government/"">NJ Monitor</a>)"
2024-04-08 09:31:53,"<li style=""padding-bottom:.5em"">Casino workers sue for smoke-free workplaces amid legislative inaction (<a href=""https://newjerseymonitor.com/2024/04/05/casino-workers-sue-for-smoke-free-workplaces-amid-legislative-inaction/"">NJ Monitor</a>)"
2024-04-08 09:31:45,"<li style=""padding-bottom:.5em"">Biden proposes new student debt relief plan for millions of borrowers (<a href=""https://newjerseymonitor.com/2024/04/08/biden-proposes-new-student-debt-relief-plan-for-millions-of-borrowers/"">NJ Monitor</a>)"
2024-04-08 09:31:38,"<li style=""padding-bottom:.5em"">‘Valuable and largely overlooked:’ Interest in virtual power plants grows (<a href=""https://newjerseymonitor.com/2024/04/08/valuable-and-largely-overlooked-interest-in-virtual-power-plants-grows/"">NJ Monitor</a>)"
2024-04-08 09:33:18,"<li style=""padding-bottom:.5em"">Workers sue to overturn law that exempts Atlantic City casinos from indoor smoking ban (<a href=""https://whyy.org/articles/casino-workers-smoking-ban-atlantic-city-lawsuit/"">WHYY</a>)"
2024-04-08 09:34:53,"<li style=""padding-bottom:.5em"">High school graduation rate rose in NJ last year (<a href=""https://www.njspotlightnews.org/2024/04/nj-graduation-high-school-public-education-white-asaian-hispanic-black-esl-report-card/"">NJ Spotlight News</a>)"
,-
